pmid,year
39346565,2024
39378799,2025
39385561,2024
39442427,2024
39453207,2024
39453219,2024
39472099,2024
39480097,2024
39500211,2025
39501395,2024
39502941,2024
39533523,2024
39546182,2024
39598044,2024
39612032,2024
5056,1976
5836,1976
9898,1976
10844,1976
18990,1977
19355,1977
19360,1977
20527,1977
29566,1978
36843,1979
39257,1979
39368,1979
44175,1979
44443,1979
47673,1975
51110,1975
53340,1975
54335,1975
61735,1976
62070,1976
62164,1976
74236,1977
77604,1978
78045,1978
79664,1978
119079,1979
169734,1975
175248,1976
205174,1978
207051,1978
211934,1978
235882,1975
238468,1975
240052,1975
242295,1975
319166,1977
319167,1977
320672,1977
320751,1977
321825,1977
323214,1977
323216,1977
326365,1977
326664,1977
327214,1977
327524,1977
329760,1977
329766,1977
330814,1977
332296,1977
332309,1977
333132,1977
333150,1977
333383,1977
334062,1977
335018,1977
335970,1977
337901,1977
339839,1977
340019,1977
341810,1978
342740,1977
344224,1978
345520,1978
345598,1978
345971,1978
347685,1978
349077,1978
350155,1978
350156,1978
351242,1978
351243,1978
351507,1977
352045,1978
354284,1978
355208,1978
355684,1978
355685,1978
358687,1978
359055,1978
361570,1978
362423,1978
363675,1978
364767,1978
365921,1978
366076,1978
368301,1979
368526,1978
369547,1979
370136,1978
370763,1979
372229,1979
373623,1979
379206,1979
382097,1979
383010,1979
383721,1979
383896,1979
384903,1979
384904,1979
384908,1979
385130,1979
385765,1979
386051,1979
387601,1979
388562,1980
391151,1979
391153,1979
393168,1979
394694,1979
396393,1979
396394,1979
396395,1979
396397,1979
396580,1979
398207,1979
399370,1980
399371,1980
399372,1980
399375,1980
399377,1980
399719,1979
403861,1977
405926,1977
406437,1977
412790,1977
459044,1979
539867,1979
541872,1979
548837,1979
551512,1980
551514,1980
573988,1979
575566,1979
682374,1978
765542,1975
765543,1975
765571,1975
766180,1975
773828,1976
775646,1976
776085,1976
778448,1976
782828,1976
786888,1976
788323,1976
788487,1975
788635,1976
788871,1976
790202,1976
790905,1976
792871,1977
793522,1976
793913,1976
793915,1976
794649,1977
794943,1977
799279,1976
800280,1976
803403,1975
804447,1975
807160,1975
812423,1975
818020,1976
848403,1977
875240,1977
888798,1977
892912,1977
906033,1977
911250,1977
924832,1977
965092,1976
970375,1976
984838,1976
1089706,1975
1090253,1975
1091253,1975
1091567,1975
1097074,1975
1099282,1975
1099283,1975
1100888,1975
1104711,1975
1104932,1975
1106320,1975
1106323,1975
1107289,1975
1107486,1976
1107487,1976
1108623,1975
1108793,1975
1179868,1975
1180550,1975
1228237,1976
1228240,1976
1228241,1976
1255907,1976
1285831,1993
1294669,1992
1295006,1992
1295126,1992
1298641,1993
1309748,1992
1311751,1992
1313544,1992
1315854,1992
1327767,1992
1334435,1992
1339427,1992
1376392,1992
1391178,1992
1397058,1992
1398040,1992
1409249,1992
1420572,1992
1443578,1992
1445375,1992
1445754,1992
1459420,1992
1474153,1992
1479882,1992
1485344,1992
1499546,1992
1505088,1992
1505874,1992
1514783,1992
1520974,1992
1522809,1992
1539990,1992
1541280,1992
1543481,1992
1551445,1992
1562366,1992
1566870,1992
1567404,1992
1567406,1992
1574023,1992
1577256,1992
1577714,1992
1584070,1992
1587816,1992
1597193,1992
1601841,1992
1602997,1992
1607129,1992
1628497,1992
1632782,1992
1634527,1992
1637170,1992
1645335,1991
1659402,1991
1660696,1991
1679519,1991
1684235,1991
1701041,1990
1703270,1990
1707941,1990
1711989,1991
1713856,1991
1723713,1991
1729198,1992
1730484,1992
1733958,1992
1762156,1991
1774288,1991
1781887,1991
1785919,1991
1785933,1991
1808463,1991
1827595,1991
1836387,1991
1838457,1991
1855405,1991
1864927,1991
1901221,1991
1905655,1991
1905658,1991
1908039,1991
1908779,1991
1908860,1991
1910014,1991
1917659,1991
1917836,1991
1918048,1991
1918143,1991
1926683,1991
1936284,1991
1955364,1991
1959672,1991
1964461,1990
1981953,1990
1987060,1991
1993048,1991
2013205,1991
2023331,1991
2031240,1991
2031295,1991
2043084,1991
2048142,1991
2059039,1991
2060767,1991
2075704,1991
2079111,1991
2079662,1990
2079664,1990
2083835,1990
2093130,1990
2098632,1990
2101138,1990
2101149,1990
2106317,1990
2108433,1990
2110536,1990
2114115,1990
2118140,1990
2118901,1990
2124127,1990
2124497,1990
2124543,1990
2126206,1990
2126444,1990
2127805,1990
2129272,1990
2129273,1990
2132538,1990
2145159,1990
2149278,1990
2168896,1990
2174426,1990
2180370,1990
2180373,1990
2182605,1990
2185020,1990
2185224,1990
2188647,1990
2200362,1990
2203922,1990
2204031,1990
2205268,1990
2205574,1990
2216736,1990
2236000,1990
2240308,1990
2244373,1990
2245777,1990
2252552,1990
2253618,1990
2256780,1990
2283966,1990
2292514,1990
2311761,1990
2319270,1990
2341376,1990
2346826,1990
2347382,1990
2349549,1990
2349764,1990
2392912,1990
2405071,1990
2423459,1986
2431667,1986
2432159,1986
2441987,1987
2450068,1988
2474453,1989
2492019,1989
2501082,1989
2504715,1989
2515641,1989
2517479,1990
2521214,1989
2535834,1989
2537199,1989
2545809,1989
2581939,1985
2594595,1989
2600812,1989
2648051,1989
2648988,1989
2648990,1989
2655181,1989
2655574,1989
2661255,1989
2663793,1989
2667520,1989
2668181,1989
2668193,1989
2669631,1989
2673055,1989
2679382,1989
2690736,1989
2694218,1990
2728029,1989
2750062,1989
2761152,1989
2794146,1989
2807675,1989
2812105,1989
2823931,1987
2824382,1987
2843093,1988
2843629,1988
2844595,1988
2857317,1985
2866023,1985
2867740,1985
2876620,1986
2880164,1987
2901570,1988
2972554,1988
2992374,1985
3023308,1986
3029090,1987
3037766,1987
3041951,1988
3046109,1988
3046489,1988
3049499,1988
3050380,1988
3050452,1988
3051126,1988
3056454,1988
3057266,1988
3057986,1988
3058437,1988
3061371,1988
3069865,1988
3079172,1988
3082278,1986
3086490,1986
3095433,1986
3100333,1987
3108037,1987
3108333,1987
3116935,1987
3118808,1987
3121511,1988
3122025,1988
3122724,1987
3124843,1988
3126148,1988
3127209,1988
3137166,1988
3137228,1988
3139097,1988
3141419,1988
3178218,1988
3201486,1988
3230088,1988
3249377,1988
3278690,1988
3288120,1988
3288491,1988
3290178,1988
3290234,1988
3290563,1988
3291196,1988
3293334,1988
3297745,1987
3300545,1987
3301378,1987
3301895,1987
3305458,1987
3306852,1987
3307234,1987
3314259,1987
3316418,1987
3317514,1986
3318091,1987
3323154,1987
3323228,1987
3326865,1987
3326866,1987
3329217,1987
3329425,1987
3332909,1987
3373631,1988
3398838,1988
3401212,1988
3410136,1988
3411704,1988
3433299,1987
3435146,1987
3453424,1987
3506173,1987
3512502,1986
3513703,1986
3518631,1986
3518719,1986
3523248,1986
3528110,1986
3529934,1986
3531017,1986
3531139,1986
3538716,1986
3539066,1986
3542554,1986
3546742,1987
3546890,1986
3548589,1987
3548590,1987
3549339,1987
3555332,1987
3566763,1987
3570475,1987
3610033,1987
3610782,1987
3616149,1987
3709810,1986
3722863,1986
3736664,1986
3741778,1986
3753681,1986
3759936,1986
3778479,1986
3789680,1986
3792644,1986
3798437,1986
3882748,1985
3882751,1985
3884243,1985
3885476,1985
3887319,1985
3888113,1985
3888843,1985
3891773,1985
3894236,1985
3895579,1985
3896784,1985
3908743,1985
3909964,1985
3913846,1985
3927840,1985
3931549,1985
3936834,1985
3946586,1986
3968852,1985
3980194,1985
3985512,1985
3988338,1985
3988908,1985
3994369,1985
4030755,1985
4032169,1985
4047991,1985
4049682,1985
4107815,1971
4110830,1972
4111814,1972
4132521,1974
4134872,1974
4202008,1973
4204386,1973
4206867,1974
4208636,1974
4212113,1974
4214781,1974
4250723,1970
4273827,1974
4288828,1966
4291671,1967
4301045,1968
4309920,1969
4311194,1969
4312998,1966
4318575,1970
4323294,1971
4324194,1971
4359093,1973
4365698,1974
4368631,1974
4369776,1972
4467856,1974
4490302,1973
4551615,1972
4551616,1972
4551752,1972
4552895,1972
4553143,1972
4553163,1972
4553461,1972
4556099,1972
4556256,1972
4556539,1972
4560464,1972
4561099,1972
4562412,1972
4562483,1972
4563855,1972
4564288,1972
4564408,1972
4565051,1972
4565544,1972
4566748,1972
4566875,1972
4568886,1973
4570334,1972
4572891,1973
4572899,1973
4573702,1973
4575273,1973
4576316,1973
4577180,1973
4578516,1973
4578517,1973
4580194,1973
4580952,1973
4580953,1973
4580956,1973
4583258,1973
4584277,1973
4584656,1973
4584921,1973
4585531,1973
4586739,1973
4587761,1973
4587762,1973
4587764,1973
4588425,1973
4589127,1974
4589131,1974
4591091,1973
4594379,1973
4595493,1974
4595959,1974
4595963,1974
4596392,1974
4596393,1974
4596746,1974
4596753,1974
4598684,1974
4601038,1974
4601039,1974
4601357,1973
4601358,1973
4602641,1974
4604281,1974
4605953,1974
4606682,1974
4606876,1974
4607590,1974
4607823,1974
4609265,1974
4613878,1974
4614331,1974
4615300,1974
4615636,1974
4616287,1972
4616624,1974
4619406,1974
4621931,1972
4628910,1972
4630684,1972
4633199,1973
4633477,1973
4663524,1972
4712571,1973
4860531,1967
4860536,1967
4861156,1967
4864406,1967
4865249,1967
4865469,1967
4865896,1968
4865899,1968
4865980,1967
4866099,1968
4866586,1967
4867941,1968
4868857,1968
4869616,1968
4870165,1968
4870166,1968
4870273,1968
4871089,1967
4872434,1967
4872435,1967
4872995,1968
4872996,1968
4873188,1968
4874195,1968
4876418,1968
4877139,1968
4877496,1968
4877658,1968
4877828,1968
4878708,1968
4879241,1967
4880051,1968
4882877,1968
4883089,1968
4883374,1968
4884615,1968
4884674,1968
4884893,1968
4886298,1969
4886656,1969
4886855,1969
4890185,1967
4890186,1967
4890187,1967
4890746,1969
4890974,1968
4891108,1969
4891254,1969
4891760,1969
4891825,1968
4891925,1969
4893076,1969
4893322,1969
4896102,1969
4896672,1969
4896752,1969
4897578,1968
4898202,1969
4899485,1969
4901228,1969
4902856,1965
4902857,1965
4902858,1965
4905038,1969
4905078,1969
4905218,1966
4905219,1966
4905220,1966
4905221,1966
4905222,1966
4905223,1966
4905224,1966
4905225,1966
4905606,1969
4905610,1969
4905817,1969
4905857,1969
4905874,1970
4905944,1970
4906555,1970
4906558,1970
4908559,1970
4909019,1968
4911549,1970
4912491,1970
4917019,1970
4919745,1970
4919766,1970
4921044,1970
4921764,1970
4921899,1970
4922309,1970
4922316,1970
4922761,1970
4923226,1970
4925383,1970
4926793,1971
4926981,1970
4927406,1971
4927679,1971
4927839,1971
4928608,1971
4930571,1970
4930808,1971
4931210,1971
4931809,1971
4934429,1971
4935316,1971
4936211,1971
4940118,1971
4941891,1972
4944551,1970
4944800,1971
4944801,1971
4944802,1971
4945072,1972
4945183,1971
4946174,1971
4946422,1971
4946465,1971
4948430,1971
4948812,1971
4949136,1970
4949224,1972
4949488,1971
4950122,1971
4950837,1971
4956463,1965
4959143,1966
4960503,1967
4963447,1967
4965663,1967
4965915,1968
4967070,1968
4967772,1968
4972262,1968
4973552,1968
4977983,1969
4980041,1966
4983702,1969
4983961,1969
4985401,1969
4986009,1970
4992024,1970
4993018,1970
4993506,1970
5003807,1971
5041870,1972
5164858,1971
5322203,1965
5322204,1965
5322217,1965
5325415,1965
5325416,1965
5325937,1965
5326029,1965
5326102,1966
5326420,1965
5327476,1966
5327914,1966
5328024,1965
5329438,1966
5330585,1966
5330680,1966
5332083,1966
5332407,1966
5332409,1966
5332600,1966
5333123,1966
5333132,1967
5333360,1966
5334428,1965
5334858,1965
5335387,1966
5335389,1966
5335812,1966
5335894,1967
5335895,1967
5336410,1966
5336412,1966
5337832,1967
5337853,1967
5337904,1966
5339305,1966
5339801,1967
5339838,1967
5339840,1967
5339843,1967
5340164,1967
5340312,1967
5340653,1967
5341951,1967
5342036,1966
5342368,1967
5905949,1966
6008129,1966
6115105,1981
6171518,1981
6183207,1982
6198281,1984
6200089,1983
6204594,1984
6236295,1984
6252433,1980
6273702,1981
6292397,1982
6293618,1982
6294275,1983
6305267,1983
6305268,1983
6305269,1983
6305270,1983
6308761,1983
6338033,1983
6338548,1983
6338828,1983
6340386,1983
6341236,1983
6341246,1983
6342535,1983
6347900,1983
6352856,1983
6353671,1983
6355058,1983
6357084,1983
6358539,1983
6359448,1983
6361053,1983
6362566,1983
6364971,1984
6365067,1983
6372028,1984
6372029,1984
6376538,1984
6376703,1984
6380157,1984
6385847,1984
6389360,1984
6389944,1984
6391384,1984
6394316,1984
6394626,1984
6394862,1984
6396048,1984
6396582,1985
6398700,1984
6400580,1983
6400761,1983
6405691,1983
6409167,1983
6414026,1983
6414537,1983
6441338,1984
6468375,1984
6490511,1984
6490825,1984
6492538,1984
6503025,1984
6508309,1984
6530712,1984
6630172,1983
6638233,1983
6690674,1984
6693168,1984
6694738,1984
6729847,1984
6737616,1984
6751229,1982
6751698,1982
6754827,1982
6755549,1983
6758699,1982
6759578,1982
6761472,1983
6761473,1983
6761593,1982
6763023,1982
6763707,1982
6764763,1982
6765625,1982
6768400,1980
6783645,1981
6785231,1980
6785232,1980
6794451,1981
6795866,1981
6797350,1981
6817077,1982
6824325,1983
6842155,1983
6988376,1980
6989924,1980
6990867,1980
6997584,1980
6997693,1980
6997694,1980
6998374,1980
6999992,1980
7000740,1980
7000811,1980
7000821,1980
7004005,1980
7004020,1980
7004433,1981
7005089,1980
7005328,1980
7005856,1980
7006503,1980
7006771,1980
7010999,1981
7011974,1980
7011988,1980
7012244,1981
7013696,1981
7013709,1981
7014465,1981
7016476,1980
7016901,1981
7018401,1981
7031828,1981
7032280,1981
7033132,1982
7033599,1981
7036593,1981
7036898,1982
7037406,1982
7037830,1981
7038077,1982
7039510,1981
7040327,1982
7040328,1982
7041622,1982
7041634,1982
7042567,1982
7043781,1982
7044310,1982
7044312,1982
7046721,1982
7046722,1982
7048008,1982
7049149,1982
7051918,1981
7062683,1982
7153329,1982
7174445,1982
7179292,1982
7241701,1981
7241811,1980
7243509,1981
7271655,1981
7275321,1981
7300037,1980
7311108,1981
7316509,1981
7329453,1981
7331607,1981
7346195,1981
7369606,1980
7395518,1980
7399665,1980
7406494,1980
7412022,1980
7421626,1980
7443161,1980
7456297,1980
7476433,1995
7476443,1995
7476448,1995
7478077,1995
7503646,1994
7515883,1994
7525357,1994
7537229,1995
7542668,1995
7546447,1995
7556583,1995
7558302,1995
7558320,1995
7559652,1995
7559755,1995
7570637,1995
7592120,1995
7592646,1995
7592744,1995
7593285,1995
7603360,1995
7603469,1995
7616445,1995
7624130,1995
7646016,1995
7654232,1995
7656900,1995
7662337,1995
7664821,1995
7672106,1995
7673348,1995
7682527,1993
7689178,1993
7701075,1993
7713915,1995
7714333,1995
7720569,1994
7729925,1995
7737415,1995
7737992,1995
7745839,1995
7755207,1995
7756853,1995
7761156,1995
7762678,1995
7764370,1994
7764998,1994
7766071,1995
7768618,1995
7779263,1995
7790092,1995
7801345,1994
7802661,1994
7819216,1995
7836913,1995
7865885,1994
7877632,1994
7883950,1995
7887623,1995
7893219,1994
7896849,1995
7898456,1994
7898461,1994
7901002,1993
7925446,1994
7925670,1994
7929302,1994
7938507,1994
7960106,1994
7962205,1994
7975089,1994
7986498,1994
7989542,1994
7989554,1994
8005102,1994
8006928,1994
8011071,1994
8011788,1994
8024976,1994
8027003,1994
8028579,1994
8028647,1994
8038201,1994
8045941,1994
8047904,1994
8047905,1994
8053201,1994
8055968,1994
8081830,1993
8085790,1994
8103915,1993
8112664,1993
8126163,1994
8144634,1994
8144660,1994
8150012,1994
8150073,1993
8184151,1993
8192667,1994
8195408,1994
8198524,1994
8199579,1994
8210674,1993
8215372,1993
8223953,1993
8224222,1993
8225604,1993
8226673,1993
8226842,1993
8244901,1993
8251534,1993
8256440,1993
8258850,1993
8268233,1993
8285687,1993
8293813,1994
8302217,1993
8310180,1993
8324113,1993
8331029,1993
8349762,1993
8355622,1993
8357267,1993
8385945,1993
8390032,1993
8398625,1993
8405381,1993
8405847,1993
8408542,1993
8408563,1993
8417362,1993
8418893,1993
8421179,1993
8421855,1993
8427878,1993
8446115,1993
8450310,1993
8458345,1993
8484722,1993
8509697,1993
8515745,1993
8521962,1995
8527126,1995
8527324,1995
8527485,1995
8530380,1995
8531035,1996
8534108,1995
8555186,1996
8555978,1995
8557112,1996
8569530,1995
8576201,1996
8577267,1995
8585092,1995
8592123,1996
8592124,1996
8593068,1996
8598314,1996
8599934,1996
8611666,1995
8613365,1996
8631752,1996
8631890,1996
8637761,1996
8640637,1995
8645211,1996
8645309,1996
8647267,1996
8647863,1996
8649838,1996
8660200,1996
8662799,1996
8662844,1996
8662851,1996
8666781,1996
8678289,1995
8679691,1996
8690250,1995
8698815,1996
8702256,1996
8702303,1996
8702419,1996
8713133,1996
8723765,1996
8726084,1996
8737961,1996
8739191,1996
8747101,1996
8750662,1995
8750674,1995
8752376,1996
8757444,1997
8764477,1996
8772071,1996
8779606,1996
8784806,1996
8795258,1996
8811649,1996
8815101,1996
8815754,1996
8820672,1996
8831524,1996
8834340,1996
8843574,1996
8846059,1996
8852676,1996
8859901,1996
8863443,1996
8863454,1996
8866611,1995
8871522,1996
8876967,1996
8880298,1996
8880323,1996
8885236,1996
8890258,1996
8896190,1996
8900075,1996
8907197,1996
8910218,1996
8919644,1996
8920989,1996
8939915,1996
8940118,1996
8942019,1996
8943416,1996
8948442,1995
8954915,1996
8982611,1996
8984963,1994
8999836,1997
8999891,1997
9013718,1997
9014296,1996
9016877,1997
9032247,1997
9041335,1997
9041392,1997
9049714,1997
9055430,1997
9067995,1997
9072681,1997
9076240,1997
9080634,1997
9081311,1997
9083104,1997
9089661,1997
9097417,1997
9108241,1997
9113877,1997
9113882,1997
9135072,1997
9138135,1997
9168314,1997
9169413,1997
9170263,1997
9171353,1997
9193676,1997
9202074,1997
9208232,1997
9230406,1997
9236236,1997
9237123,1997
9241898,1997
9242756,1997
9248000,1997
9252370,1997
9276720,1997
9282385,1997
9290060,1997
9294149,1997
9306659,1997
9310666,1997
9310668,1997
9312471,1997
9327754,1997
9330228,1997
9330571,1997
9339823,1997
9351207,1997
9351261,1997
9353412,1997
9353935,1997
9359417,1997
9361419,1997
9365927,1997
9366597,1997
9388028,1997
9393976,1997
9405068,1997
9411489,1997
9413010,1997
9421908,1997
9434146,1998
9438128,1997
9464411,1998
9465394,1998
9469451,1998
9478920,1998
9488054,1997
9489040,1998
9491928,1998
9494111,1998
9504990,1998
9516001,1998
9516439,1998
9516446,1998
9529054,1998
9532265,1998
9548761,1998
9550305,1998
9553056,1998
9560315,1998
9585323,1998
9588942,1998
9589387,1998
9596697,1998
9596778,1998
9603958,1998
9603980,1998
9606023,1998
9614174,1998
9614180,1998
9620123,1998
9622602,1998
9632313,1998
9642253,1998
9659689,1998
9662335,1998
9670367,1998
9678262,1998
9685862,1998
9692602,1998
9696731,1998
9705325,1998
9705335,1998
9708268,1998
9708283,1998
9708303,1998
9708304,1998
9712688,1998
9712882,1998
9713759,1998
9717316,1998
9717738,1998
9725917,1998
9727051,1998
9732534,1998
9733915,1998
9743442,1998
9746583,1998
9755107,1998
9763600,1998
9766066,1998
9766067,1998
9767569,1998
9767710,1998
9783260,1998
9783262,1998
9784628,1998
9792657,1998
9795391,1998
9795588,1998
9797260,1998
9797300,1998
9802560,1998
9804862,1998
9806860,1998
9812399,1998
9813844,1998
9813858,1998
9820544,1998
9826344,1998
9826987,1997
9834740,1998
9834747,1998
9835559,1998
9843784,1998
9851849,1998
9856731,1998
9862750,1999
9886756,1998
9889606,1998
9889607,1998
9915701,1999
9917367,1999
9925597,1999
9987749,1998
10028279,1999
10037795,1999
10071926,1999
10071933,1999
10085583,1999
10198335,1999
10200530,1998
10208152,1999
10208419,1999
10213513,1999
10224001,1999
10224012,1999
10320588,1999
10320676,1999
10338511,1999
10340671,1999
10346912,1999
10356952,1999
10357280,1999
10359486,1999
10373471,1999
10375531,1999
10376825,1999
10388706,1999
10388729,1999
10397310,1999
10397313,1999
10397323,1999
10397324,1999
10397326,1999
10401547,1999
10411106,1999
10411652,1999
10412322,1999
10419207,1999
10419514,1999
10422600,1999
10427033,1999
10429753,1999
10443537,1999
10455249,1999
10456738,1999
10456739,1999
10456752,1999
10456920,1999
10463443,1996
10463450,1996
10473376,1999
10476744,1999
10477071,1999
10487905,1999
10488072,1999
10488092,1999
10489509,1999
10490980,1999
10496881,1999
10497159,1999
10517606,1999
10521411,1999
10528719,1999
10553582,1999
10564088,1999
10574530,1999
10574723,1999
10588051,1999
10596931,1999
10598494,1999
10609646,1999
10611996,2000
10618228,2000
10633069,1999
10634801,2000
10644558,2000
10644682,2000
10644975,2000
10648815,2000
10665805,2000
10667206,1999
10669027,2000
10675534,2000
10677499,2000
10678423,2000
10682765,2000
10691185,1999
10694484,2000
10703015,2000
10706874,2000
10708606,2000
10712800,2000
10713089,2000
10716190,2000
10716569,2000
10742222,2000
10746573,2000
10748216,2000
10749859,2000
10749865,2000
10760026,2000
10763320,1999
10768948,2000
10770273,2000
10775445,2000
10777072,2000
10785371,2000
10788802,2000
10812406,1999
10813386,2000
10820714,2000
10826832,2000
10839626,1999
10843713,2000
10844487,2000
10852021,2000
10852394,2000
10880044,2000
10885005,2000
10885113,2000
10894957,2000
10899856,2000
10908979,2000
10914670,2000
10930454,2000
10930684,2000
10932256,2000
10935041,2000
10937489,2000
10941734,2000
10942792,2000
10944343,2000
10945456,2000
10945583,2000
10965022,2000
10983792,2000
10995817,2000
11009568,2000
11019785,2000
11021434,2000
11031435,2000
11041133,2000
11044220,2000
11055954,2000
11060289,2001
11079692,2000
11080616,2000
11086225,2001
11097932,2000
11103284,2000
11110282,2001
11114250,2001
11116077,2000
11124969,2001
11126514,2000
11129854,2000
11131892,2000
11132708,2000
11133447,2001
11134137,2000
11153358,2000
11162544,2001
11165945,2001
11171620,2001
11178545,1998
11186457,2000
11188981,2000
11204133,2000
11205953,2001
11207593,2000
11208166,2001
11211103,2000
11233171,2000
11245616,2001
11248053,2001
11265191,2001
11271768,2001
11283277,2001
11320765,2001
11324189,2001
11328498,2001
11336544,2001
11338122,2000
11379243,2001
11379285,2001
11394904,2001
11403135,2001
11406567,2001
11411680,2001
11411712,2001
11425742,2001
11427518,2001
11428574,2001
11453996,2001
11457703,2001
11465119,2001
11473602,2001
11474745,2001
11478959,2001
11501674,2002
11507098,2001
11509562,2001
11512023,2001
11518973,2001
11525787,2001
11533055,2001
11553537,2001
11554495,2001
11557585,2001
11564770,2001
11570169,2002
11571185,2001
11577803,2001
11595628,2001
11595633,2001
11601465,2002
11603862,2001
11624135,1999
11676492,2001
11679763,2001
11680784,2001
11686509,2001
11692065,2001
11696067,2001
11713244,2002
11718726,2001
11720025,2001
11722658,2001
11722924,2001
11735068,2001
11735415,2001
11741886,2002
11752287,2002
11774197,2001
11790300,2002
11808784,2002
11812783,2002
11817867,2002
11829060,2002
11829476,2002
11833636,2002
11843401,2002
11843409,2002
11843412,2002
11847234,2002
11850536,2002
11860302,2002
11874535,2002
11906181,2002
11922901,2002
11923237,2002
11926732,2002
11961343,2002
11966909,2002
11967068,2002
11972980,2002
11976746,2002
11996423,2002
11997258,2002
12009202,2002
12013585,2001
12024621,2000
12029083,2002
12030292,2002
12037104,2002
12076038,2002
12093770,2002
12105193,2002
12121874,2002
12125164,2002
12135553,2002
12146945,2002
12160078,2002
12165316,2002
12170559,2002
12175617,2002
12189948,2002
12195266,2002
12208734,2002
12213594,2002
12214336,2002
12237774,2002
12239094,2002
12350104,2002
12356822,2002
12374399,2003
12381791,2002
12382680,2002
12417130,2002
12432474,2003
12432974,2002
12435059,2002
12444490,2002
12448685,2002
12450805,2002
12452515,2002
12466390,2002
12468322,2002
12485340,2003
12491801,2002
12494451,2003
12501373,1999
12503947,2003
12521561,2003
12525608,2003
12527421,2003
12534505,2003
12565755,2003
12568750,2003
12571003,2003
12577773,2003
12593858,2003
12595486,2003
12608715,2003
12615662,2003
12620816,2003
12631897,1999
12631919,1999
12631920,1999
12632378,2003
12640036,2003
12654632,2003
12696684,2003
12696695,2003
12704175,2003
12723917,2003
12728679,2003
12731878,2003
12732962,2003
12733311,2003
12739902,2003
12747693,2003
12750364,2003
12800994,2003
12803549,2003
12804837,2003
12805360,2003
12817658,2003
12824692,2003
12833680,2003
12839245,2003
12839778,2003
12844496,2003
12853286,2003
12869543,2003
12871943,2003
12883510,2003
12883706,2004
12894679,2003
12911311,2003
12911698,2003
12916691,2003
12926199,2003
12926979,2003
12928147,2003
12929826,2003
12933793,2003
12960655,2003
12968070,2003
12974634,2003
12976796,1952
12997450,1952
13001994,1952
13007684,1953
13012824,1952
13014717,1952
13048125,1952
13048675,1953
13065666,1953
13066383,1953
13070232,1953
13071648,1953
13081146,1953
13109821,1953
13120965,1953
13126838,1954
13129213,1954
13134660,1953
13148706,1953
13148707,1953
13148708,1953
13148799,1953
13152695,1954
13156619,1954
13159305,1954
13198839,1954
13229285,1954
13236153,2003
13257816,1955
13259039,1955
13259195,1955
13259196,1955
13263303,1955
13269088,1955
13285961,1955
13285962,1955
13289310,1955
13315446,1956
13315466,1956
13328541,1956
13328925,1956
13328926,1956
13332602,1956
13353699,1956
13366917,1956
13366946,1956
13376881,1956
13382928,1956
13383365,1956
13398910,1956
13403312,1955
13403941,1956
13405858,1957
13423623,1957
13426860,1957
13427300,1956
13428702,1957
13435921,1957
13446686,1957
13446689,1957
13447352,1957
13448596,1956
13457212,1957
13470253,1957
13470852,1957
13473278,1957
13475277,1957
13509731,1958
13510386,1957
13513574,1958
13513612,1958
13517290,1958
13526798,1957
13526799,1957
13531826,1957
13531833,1957
13546550,1958
13554635,1958
13559976,1958
13570544,1958
13581594,2000
13582138,1958
13594494,1958
13598717,1958
13601908,1958
13617944,1959
13626148,1958
13630862,1959
13636344,1959
13650308,1959
13650513,1959
13661867,1959
13672902,1959
13674775,2000
13677571,2003
13696476,1961
13699727,1961
13701643,1961
13704800,1961
13723728,1961
13742968,1998
13746909,1960
13747256,1960
13750916,1998
13766889,1960
13767602,1961
13780379,1998
13793981,1959
13802633,1960
13802634,1959
13802635,1959
13802636,1960
13802637,1959
13807649,1960
13812890,1960
13813594,1998
13829187,1959
13837723,1960
13846070,1960
13849301,1959
13861547,1962
13871403,1962
13893049,1962
13898102,1962
13909098,1962
13912059,1962
13912138,1962
13912139,1962
13913382,1961
13922872,1962
13926747,1961
13926749,1962
13941136,1998
13941137,1998
13950051,1962
13958800,1963
13965192,1998
13977433,1962
13984692,1962
13986408,1963
13988576,1962
13992169,1963
13998203,1963
14002989,1962
14014034,1963
14014613,1962
14023323,1962
14026576,1963
14026577,1963
14026578,1963
14026579,1963
14038106,1961
14039966,1998
14040043,1962
14040098,1961
14040099,1961
14040100,1961
14044015,1963
14047907,1996
14054890,1963
14072262,1963
14084821,1964
14084832,1964
14090795,1963
14090796,1963
14092461,1996
14097228,1963
14100638,1963
14101015,1963
14107742,1963
14119975,1963
14133890,1964
14137056,1964
14145110,1964
14145682,1996
14147454,1963
14151063,1964
14163720,1964
14163805,1964
14167853,1964
14169958,1996
14171023,1964
14182374,1964
14182401,1964
14187965,1964
14189171,1964
14197891,1964
14198034,1964
14198035,1964
14200106,1964
14208508,1964
14208509,1964
14212482,1964
14215894,1964
14215973,1964
14234813,1964
14237154,1964
14238942,1964
14239819,1964
14245777,1965
14247222,1964
14252827,1964
14256607,1965
14257595,1964
14264846,1965
14273323,1965
14285719,1964
14291587,1965
14292982,1965
14293025,1965
14295822,1964
14296892,1965
14305628,1964
14308985,1965
14317609,1965
14325280,1965
14325298,1965
14325895,1965
14328038,1965
14331817,1965
14339256,1965
14339257,1965
14342601,1965
14344969,1965
14346129,1965
14348360,1964
14350357,1955
14352045,1954
14368542,1955
14392316,1955
14395288,1955
14397761,1955
14398684,1955
14404121,1960
14423425,1960
14429849,1998
14440856,1960
14449432,1962
14449824,1962
14452615,1998
14455088,1962
